date,state,city,place_type,confirmed,deaths,is_last,estimated_population,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-11-04,BA,Conceição do Coité,city,3372,7,True,67013,2908408,5031.85949,0.0021
2020-11-04,BA,Conceição do Jacuípe,city,662,3,True,33398,2908507,1982.15462,0.0045
2020-11-04,BA,Conde,city,383,8,True,26035,2908606,1471.0966,0.0209
2020-11-04,BA,Condeúba,city,76,4,True,17178,2908705,442.42636,0.0526
2020-11-04,BA,Contendas do Sincorá,city,35,0,True,4045,2908804,865.26576,0.0
2020-11-04,BA,Coração de Maria,city,404,3,True,22495,2908903,1795.95466,0.0074
2020-11-04,BA,Cordeiros,city,48,1,True,8642,2909000,555.42698,0.0208
2020-11-04,BA,Coribe,city,207,4,True,14149,2909109,1463.00092,0.0193
2020-11-04,BA,Coronel João Sá,city,247,2,True,15717,2909208,1571.54673,0.0081
2020-11-04,BA,Correntina,city,474,2,True,32191,2909307,1472.46125,0.0042
2020-11-04,BA,Cotegipe,city,95,6,True,13769,2909406,689.9557,0.0632
2020-11-04,BA,Cravolândia,city,17,0,True,5351,2909505,317.69763,0.0
2020-11-04,BA,Crisópolis,city,192,1,True,21163,2909604,907.24377,0.0052
2020-11-04,BA,Cristópolis,city,156,1,True,13947,2909703,1118.52011,0.0064
2020-11-04,BA,Cruz das Almas,city,816,19,True,63591,2909802,1283.20045,0.0233
2020-11-04,BA,Curaçá,city,389,4,True,34886,2909901,1115.06048,0.0103
2020-11-04,BA,Dário Meira,city,564,11,True,10525,2910008,5358.66983,0.0195
2020-11-04,BA,Dias d'Ávila,city,1674,37,True,82432,2910057,2030.76475,0.0221
2020-11-04,BA,Dom Basílio,city,148,0,True,12240,2910107,1209.15033,0.0
2020-11-04,BA,Dom Macedo Costa,city,128,2,True,4065,2910206,3148.83149,0.0156
2020-11-04,BA,Elísio Medrado,city,139,2,True,8126,2910305,1710.5587,0.0144
2020-11-04,BA,Encruzilhada,city,258,7,True,16446,2910404,1568.77052,0.0271
2020-11-04,BA,Entre Rios,city,463,4,True,41901,2910503,1104.98556,0.0086
2020-11-04,BA,Érico Cardoso,city,5,0,True,10560,2900504,47.34848,0.0
2020-11-04,BA,Esplanada,city,387,7,True,37578,2910602,1029.8579,0.0181
2020-11-04,BA,Euclides da Cunha,city,244,7,True,60858,2910701,400.93332,0.0287
2020-11-04,BA,Eunápolis,city,3371,73,True,114396,2910727,2946.78136,0.0217
2020-11-04,BA,Fátima,city,501,5,True,17845,2910750,2807.50911,0.01
2020-11-04,BA,Feira da Mata,city,34,1,True,5661,2910776,600.6006,0.0294
2020-11-04,BA,Feira de Santana,city,15930,271,True,619609,2910800,2570.97621,0.017
2020-11-04,BA,Filadélfia,city,543,11,True,16345,2910859,3322.11686,0.0203
2020-11-04,BA,Firmino Alves,city,102,3,True,5629,2910909,1812.04477,0.0294
2020-11-04,BA,Floresta Azul,city,389,11,True,10575,2911006,3678.487,0.0283
2020-11-04,BA,Formosa do Rio Preto,city,289,6,True,25857,2911105,1117.68573,0.0208
2020-11-04,BA,Gandu,city,1630,24,True,32596,2911204,5000.61357,0.0147
2020-11-04,BA,Gavião,city,50,0,True,4440,2911253,1126.12613,0.0
2020-11-04,BA,Gentio do Ouro,city,183,0,True,11259,2911303,1625.36637,0.0
2020-11-04,BA,Glória,city,247,7,True,15234,2911402,1621.37324,0.0283
2020-11-04,BA,Gongogi,city,175,4,True,6985,2911501,2505.36865,0.0229
2020-11-04,BA,Governador Mangabeira,city,152,1,True,20762,2911600,732.10673,0.0066
2020-11-04,BA,Guajeru,city,10,1,True,6646,2911659,150.46645,0.1
2020-11-04,BA,Guanambi,city,1047,7,True,84928,2911709,1232.80897,0.0067
2020-11-04,BA,Guaratinga,city,525,11,True,20700,2911808,2536.23188,0.021
2020-11-04,BA,Heliópolis,city,66,2,True,12987,2911857,508.20051,0.0303
2020-11-04,BA,Iaçu,city,254,8,True,24121,2911907,1053.02434,0.0315
2020-11-04,BA,Ibiassucê,city,31,0,True,9031,2912004,343.2621,0.0
2020-11-04,BA,Ibicaraí,city,926,30,True,21378,2912103,4331.55581,0.0324
2020-11-04,BA,Ibicoara,city,15,0,True,19786,2912202,75.81118,0.0
2020-11-04,BA,Ibicuí,city,695,6,True,16230,2912301,4282.19347,0.0086
2020-11-04,BA,Ibipeba,city,191,1,True,18319,2912400,1042.63333,0.0052
2020-11-04,BA,Ibipitanga,city,219,2,True,14947,2912509,1465.17696,0.0091
2020-11-04,BA,Ibiquera,city,5,0,True,4046,2912608,123.57884,0.0
2020-11-04,BA,Ibirapitanga,city,691,11,True,23404,2912707,2952.48675,0.0159
2020-11-04,BA,Ibirapuã,city,169,3,True,8690,2912806,1944.7641,0.0178
2020-11-04,BA,Ibirataia,city,1330,24,True,14882,2912905,8936.97084,0.018
2020-11-04,BA,Ibitiara,city,16,1,True,16403,2913002,97.54313,0.0625
2020-11-04,BA,Ibititá,city,395,6,True,17080,2913101,2312.64637,0.0152
2020-11-04,BA,Ibotirama,city,292,9,True,27003,2913200,1081.36133,0.0308
2020-11-04,BA,Ichu,city,57,1,True,6220,2913309,916.39871,0.0175
2020-11-04,BA,Igaporã,city,33,2,True,15650,2913408,210.86262,0.0606
2020-11-04,BA,Igrapiúna,city,275,9,True,13091,2913457,2100.67986,0.0327
2020-11-04,BA,Iguaí,city,543,13,True,26963,2913507,2013.87086,0.0239
2020-11-04,BA,Ilhéus,city,7208,251,True,159923,2913606,4507.16908,0.0348
2020-11-04,BA,Inhambupe,city,539,11,True,40333,2913705,1336.37468,0.0204
2020-11-04,BA,Ipecaetá,city,115,4,True,14354,2913804,801.17041,0.0348
2020-11-04,BA,Ipiaú,city,2071,37,True,45922,2913903,4509.821,0.0179
2020-11-04,BA,Ipirá,city,481,9,True,59435,2914000,809.28746,0.0187
2020-11-04,BA,Ipupiara,city,18,1,True,9911,2914109,181.61639,0.0556
2020-11-04,BA,Irajuba,city,46,1,True,7279,2914208,631.95494,0.0217
2020-11-04,BA,Iramaia,city,21,0,True,8197,2914307,256.19129,0.0
2020-11-04,BA,Iraquara,city,250,0,True,25478,2914406,981.23872,0.0
2020-11-04,BA,Irará,city,432,4,True,29173,2914505,1480.82131,0.0093
2020-11-04,BA,Irecê,city,2624,33,True,73524,2914604,3568.90267,0.0126
2020-11-04,BA,Itabela,city,906,19,True,30747,2914653,2946.62894,0.021
2020-11-04,BA,Itaberaba,city,2420,44,True,64646,2914703,3743.46441,0.0182
2020-11-04,BA,Itabuna,city,14000,340,True,213685,2914802,6551.69993,0.0243
2020-11-04,BA,Itacaré,city,386,10,True,28684,2914901,1345.69795,0.0259
2020-11-04,BA,Itaeté,city,93,2,True,16110,2915007,577.28119,0.0215
2020-11-04,BA,Itagi,city,411,10,True,12242,2915106,3357.29456,0.0243
2020-11-04,BA,Itagibá,city,494,11,True,14452,2915205,3418.21201,0.0223
2020-11-04,BA,Itagimirim,city,125,0,True,6825,2915304,1831.50183,0.0
2020-11-04,BA,Itaguaçu da Bahia,city,71,1,True,14542,2915353,488.24096,0.0141
2020-11-04,BA,Itaju do Colônia,city,263,3,True,6596,2915403,3987.26501,0.0114
2020-11-04,BA,Itajuípe,city,1076,24,True,20398,2915502,5275.02696,0.0223
2020-11-04,BA,Itamaraju,city,2390,30,True,64455,2915601,3708.01334,0.0126
2020-11-04,BA,Itamari,city,299,4,True,8003,2915700,3736.09896,0.0134
2020-11-04,BA,Itambé,city,529,6,True,22754,2915809,2324.86596,0.0113
2020-11-04,BA,Itanagra,city,35,3,True,6436,2915908,543.81603,0.0857
2020-11-04,BA,Itanhém,city,536,8,True,19316,2916005,2774.90164,0.0149
2020-11-04,BA,Itaparica,city,394,11,True,22337,2916104,1763.88951,0.0279
2020-11-04,BA,Itapé,city,438,12,True,8526,2916203,5137.2273,0.0274
2020-11-04,BA,Itapebi,city,196,5,True,10215,2916302,1918.74694,0.0255
2020-11-04,BA,Itapetinga,city,2383,45,True,76795,2916401,3103.06661,0.0189
2020-11-04,BA,Itapicuru,city,760,5,True,35883,2916500,2117.99459,0.0066
2020-11-04,BA,Itapitanga,city,389,5,True,10298,2916609,3777.43251,0.0129
2020-11-04,BA,Itaquara,city,102,2,True,8347,2916708,1221.99593,0.0196
2020-11-04,BA,Itarantim,city,343,10,True,19843,2916807,1728.56927,0.0292
2020-11-04,BA,Itatim,city,172,9,True,14539,2916856,1183.02497,0.0523
2020-11-04,BA,Itiruçu,city,131,2,True,12528,2916906,1045.65773,0.0153
2020-11-04,BA,Itiúba,city,122,2,True,36116,2917003,337.80042,0.0164
2020-11-04,BA,Itororó,city,1126,17,True,20388,2917102,5522.85658,0.0151
2020-11-04,BA,Ituaçu,city,46,2,True,19030,2917201,241.72359,0.0435
2020-11-04,BA,Ituberá,city,684,25,True,28740,2917300,2379.95825,0.0365
2020-11-04,BA,Iuiu,city,47,0,True,11016,2917334,426.65214,0.0
2020-11-04,BA,Jaborandi,city,267,4,True,8277,2917359,3225.80645,0.015
2020-11-04,BA,Jacaraci,city,55,0,True,14850,2917409,370.37037,0.0
2020-11-04,BA,Jacobina,city,1151,10,True,80635,2917508,1427.41985,0.0087
2020-11-04,BA,Jaguaquara,city,2629,22,True,54673,2917607,4808.58925,0.0084
2020-11-04,BA,Jaguarari,city,616,6,True,33746,2917706,1825.40153,0.0097
2020-11-04,BA,Jaguaripe,city,376,3,True,18981,2917805,1980.9283,0.008
2020-11-04,BA,Jandaíra,city,276,4,True,10726,2917904,2573.18665,0.0145
2020-11-04,BA,Jequié,city,6359,153,True,156126,2918001,4072.99233,0.0241
2020-11-04,BA,Jeremoabo,city,389,7,True,40651,2918100,956.92603,0.018
2020-11-04,BA,Jiquiriçá,city,159,2,True,14557,2918209,1092.25802,0.0126
2020-11-04,BA,Jitaúna,city,316,12,True,10808,2918308,2923.76018,0.038
2020-11-04,BA,João Dourado,city,414,10,True,25402,2918357,1629.79293,0.0242
2020-11-04,BA,Juazeiro,city,6001,117,True,218162,2918407,2750.70819,0.0195
2020-11-04,BA,Jucuruçu,city,337,0,True,8988,2918456,3749.4437,0.0
2020-11-04,BA,Jussara,city,180,1,True,15262,2918506,1179.39982,0.0056
2020-11-04,BA,Jussari,city,211,6,True,5768,2918555,3658.11373,0.0284
2020-11-04,BA,Jussiape,city,63,0,True,5976,2918605,1054.21687,0.0
2020-11-04,BA,Lafaiete Coutinho,city,90,3,True,3693,2918704,2437.04305,0.0333
2020-11-04,BA,Lagoa Real,city,14,0,True,15770,2918753,88.77616,0.0
2020-11-04,BA,Laje,city,330,7,True,24032,2918803,1373.16911,0.0212
2020-11-04,BA,Lajedão,city,105,0,True,3975,2918902,2641.50943,0.0
2020-11-04,BA,Lajedinho,city,28,0,True,3758,2919009,745.07717,0.0
2020-11-04,BA,Lajedo do Tabocal,city,76,0,True,8577,2919058,886.09071,0.0
2020-11-04,BA,Lamarão,city,74,0,True,8191,2919108,903.43059,0.0
2020-11-04,BA,Lapão,city,459,5,True,27274,2919157,1682.92146,0.0109
2020-11-04,BA,Lauro de Freitas,city,7269,128,True,201635,2919207,3605.02889,0.0176
2020-11-04,BA,Lençóis,city,160,1,True,11499,2919306,1391.42534,0.0063
2020-11-04,BA,Licínio de Almeida,city,88,2,True,12373,2919405,711.22606,0.0227
2020-11-04,BA,Livramento de Nossa Senhora,city,417,3,True,46062,2919504,905.30155,0.0072
2020-11-04,BA,Luís Eduardo Magalhães,city,3566,32,True,90162,2919553,3955.10304,0.009
2020-11-04,BA,Macajuba,city,248,1,True,11332,2919603,2188.49276,0.004
2020-11-04,BA,Macarani,city,480,8,True,18909,2919702,2538.47374,0.0167
2020-11-04,BA,Macaúbas,city,99,1,True,50161,2919801,197.36449,0.0101
2020-11-04,BA,Macururé,city,142,2,True,7787,2919900,1823.55207,0.0141
2020-11-04,BA,Madre de Deus,city,1368,15,True,21432,2919926,6382.97872,0.011
2020-11-04,BA,Maetinga,city,59,3,True,2764,2919959,2134.58755,0.0508
2020-11-04,BA,Maiquinique,city,66,2,True,10206,2920007,646.67842,0.0303
2020-11-04,BA,Mairi,city,196,4,True,18602,2920106,1053.65015,0.0204
2020-11-04,BA,Malhada,city,80,4,True,16861,2920205,474.46771,0.05
2020-11-04,BA,Malhada de Pedras,city,146,0,True,8359,2920304,1746.62041,0.0
2020-11-04,BA,Manoel Vitorino,city,291,8,True,13087,2920403,2223.58065,0.0275
2020-11-04,BA,Mansidão,city,75,1,True,13734,2920452,546.09,0.0133
2020-11-04,BA,Maracás,city,751,12,True,20393,2920502,3682.6362,0.016
2020-11-04,BA,Maragogipe,city,773,20,True,44793,2920601,1725.71607,0.0259
2020-11-04,BA,Maraú,city,422,8,True,20617,2920700,2046.85454,0.019
2020-11-04,BA,Marcionílio Souza,city,49,3,True,10380,2920809,472.06166,0.0612
2020-11-04,BA,Mascote,city,213,5,True,13717,2920908,1552.81767,0.0235
2020-11-04,BA,Mata de São João,city,717,14,True,47126,2921005,1521.45313,0.0195
2020-11-04,BA,Matina,city,6,1,True,12283,2921054,48.848,0.1667
2020-11-04,BA,Medeiros Neto,city,1192,25,True,22716,2921104,5247.40271,0.021
2020-11-04,BA,Miguel Calmon,city,164,4,True,25894,2921203,633.35136,0.0244
2020-11-04,BA,Milagres,city,111,2,True,10893,2921302,1019.00303,0.018
2020-11-04,BA,Mirangaba,city,134,2,True,18474,2921401,725.34373,0.0149
2020-11-04,BA,Mirante,city,123,3,True,8447,2921450,1456.13827,0.0244
2020-11-04,BA,Monte Santo,city,288,6,True,49278,2921500,584.4393,0.0208
2020-11-04,BA,Morpará,city,43,4,True,8497,2921609,506.06096,0.093
2020-11-04,BA,Morro do Chapéu,city,327,3,True,35440,2921708,922.68623,0.0092
2020-11-04,BA,Mortugaba,city,35,0,True,12052,2921807,290.40823,0.0
2020-11-04,BA,Mucugê,city,74,2,True,8889,2921906,832.48959,0.027
2020-11-04,BA,Mucuri,city,909,18,True,42251,2922003,2151.42837,0.0198
2020-11-04,BA,Mulungu do Morro,city,95,1,True,10673,2922052,890.09651,0.0105
2020-11-04,BA,Mundo Novo,city,58,3,True,26970,2922102,215.05376,0.0517
2020-11-04,BA,Muniz Ferreira,city,225,3,True,7443,2922201,3022.97461,0.0133
2020-11-04,BA,Muquém do São Francisco,city,128,1,True,11417,2922250,1121.13515,0.0078
2020-11-04,BA,Muritiba,city,299,5,True,29410,2922300,1016.661,0.0167
2020-11-04,BA,Mutuípe,city,419,7,True,22282,2922409,1880.44161,0.0167
2020-11-04,BA,Nazaré,city,811,10,True,28594,2922508,2836.25936,0.0123
2020-11-04,BA,Nilo Peçanha,city,302,9,True,14079,2922607,2145.03871,0.0298
2020-11-04,BA,Nordestina,city,157,3,True,13164,2922656,1192.64661,0.0191
2020-11-04,BA,Nova Canaã,city,226,2,True,16472,2922706,1372.02525,0.0088
2020-11-04,BA,Nova Fátima,city,153,2,True,7821,2922730,1956.27158,0.0131
2020-11-04,BA,Nova Ibiá,city,262,7,True,6554,2922755,3997.55874,0.0267
2020-11-04,BA,Nova Itarana,city,94,1,True,8279,2922805,1135.40283,0.0106
2020-11-04,BA,Nova Redenção,city,49,0,True,9123,2922854,537.10402,0.0
2020-11-04,BA,Nova Soure,city,318,1,True,26998,2922904,1177.86503,0.0031
2020-11-04,BA,Nova Viçosa,city,720,17,True,43783,2923001,1644.47388,0.0236
2020-11-04,BA,Novo Horizonte,city,10,0,True,12522,2923035,79.85945,0.0
2020-11-04,BA,Novo Triunfo,city,152,0,True,15443,2923050,984.26472,0.0
2020-11-04,BA,Olindina,city,290,4,True,28304,2923100,1024.59016,0.0138
2020-11-04,BA,Oliveira dos Brejinhos,city,69,2,True,21810,2923209,316.36864,0.029
2020-11-04,BA,Ouriçangas,city,90,0,True,8570,2923308,1050.17503,0.0
2020-11-04,BA,Ourolândia,city,543,3,True,17511,2923357,3100.908,0.0055
2020-11-04,BA,Palmas de Monte Alto,city,79,1,True,21796,2923407,362.45183,0.0127
2020-11-04,BA,Palmeiras,city,25,1,True,9071,2923506,275.60357,0.04
2020-11-04,BA,Paramirim,city,72,1,True,21695,2923605,331.8737,0.0139
2020-11-04,BA,Paratinga,city,140,4,True,32141,2923704,435.58072,0.0286
2020-11-04,BA,Paripiranga,city,261,10,True,29058,2923803,898.20359,0.0383
2020-11-04,BA,Pau Brasil,city,541,18,True,9686,2923902,5585.38096,0.0333
2020-11-04,BA,Paulo Afonso,city,1465,56,True,118516,2924009,1236.12002,0.0382
2020-11-04,BA,Pé de Serra,city,147,0,True,13556,2924058,1084.39068,0.0
2020-11-04,BA,Pedrão,city,69,1,True,7394,2924108,933.18907,0.0145
2020-11-04,BA,Pedro Alexandre,city,57,1,True,16682,2924207,341.68565,0.0175
2020-11-04,BA,Piatã,city,35,0,True,16984,2924306,206.07631,0.0
2020-11-04,BA,Pilão Arcado,city,110,1,True,35175,2924405,312.7221,0.0091
2020-11-04,BA,Pindaí,city,62,1,True,16285,2924504,380.71845,0.0161
2020-11-04,BA,Pindobaçu,city,1028,12,True,20098,2924603,5114.93681,0.0117
2020-11-04,BA,Pintadas,city,266,1,True,10394,2924652,2559.16875,0.0038
2020-11-04,BA,Piraí do Norte,city,464,3,True,10036,2924678,4623.35592,0.0065
2020-11-04,BA,Piripá,city,95,3,True,10475,2924702,906.92124,0.0316
2020-11-04,BA,Piritiba,city,71,2,True,24964,2924801,284.40955,0.0282
2020-11-04,BA,Planaltino,city,45,1,True,9370,2924900,480.25614,0.0222
2020-11-04,BA,Planalto,city,389,6,True,26426,2925006,1472.03512,0.0154
2020-11-04,BA,Poções,city,1020,18,True,46879,2925105,2175.81433,0.0176
2020-11-04,BA,Pojuca,city,904,19,True,39972,2925204,2261.58311,0.021
2020-11-04,BA,Ponto Novo,city,140,1,True,14819,2925253,944.73311,0.0071
2020-11-04,BA,Porto Seguro,city,3508,67,True,150658,2925303,2328.45252,0.0191
2020-11-04,BA,Potiraguá,city,303,5,True,6916,2925402,4381.14517,0.0165
2020-11-04,BA,Prado,city,474,7,True,28194,2925501,1681.20877,0.0148
2020-11-04,BA,Presidente Dutra,city,229,0,True,15160,2925600,1510.55409,0.0
2020-11-04,BA,Presidente Jânio Quadros,city,285,3,True,12179,2925709,2340.0936,0.0105
2020-11-04,BA,Presidente Tancredo Neves,city,797,17,True,28004,2925758,2846.022,0.0213
2020-11-04,BA,Queimadas,city,564,7,True,25433,2925808,2217.59132,0.0124
2020-11-04,BA,Quijingue,city,91,2,True,27626,2925907,329.39984,0.022
2020-11-04,BA,Quixabeira,city,249,1,True,8956,2925931,2780.25904,0.004
2020-11-04,BA,Rafael Jambeiro,city,256,5,True,22633,2925956,1131.09177,0.0195
2020-11-04,BA,Remanso,city,258,7,True,41170,2926004,626.66991,0.0271
2020-11-04,BA,Retirolândia,city,624,1,True,14495,2926103,4304.93274,0.0016
2020-11-04,BA,Riachão das Neves,city,473,16,True,22334,2926202,2117.84723,0.0338
2020-11-04,BA,Riachão do Jacuípe,city,686,6,True,33468,2926301,2049.71913,0.0087
2020-11-04,BA,Riacho de Santana,city,99,1,True,35593,2926400,278.14458,0.0101
2020-11-04,BA,Ribeira do Amparo,city,223,1,True,14612,2926509,1526.1429,0.0045
2020-11-04,BA,Ribeira do Pombal,city,992,24,True,53956,2926608,1838.5351,0.0242
2020-11-04,BA,Ribeirão do Largo,city,66,2,True,5343,2926657,1235.26109,0.0303
2020-11-04,BA,Rio de Contas,city,61,0,True,12932,2926707,471.69811,0.0
2020-11-04,BA,Rio do Antônio,city,35,2,True,15448,2926806,226.56655,0.0571
2020-11-04,BA,Rio do Pires,city,27,3,True,11663,2926905,231.50133,0.1111
2020-11-04,BA,Rio Real,city,542,18,True,40976,2927002,1322.7255,0.0332
2020-11-04,BA,Rodelas,city,40,2,True,9442,2927101,423.63906,0.05
2020-11-04,BA,Ruy Barbosa,city,327,3,True,30857,2927200,1059.72713,0.0092
2020-11-04,BA,Salinas da Margarida,city,787,7,True,15862,2927309,4961.54331,0.0089
2020-11-04,BA,Salvador,city,91348,2907,True,2886698,2927408,3164.44602,0.0318
2020-11-04,BA,Santa Bárbara,city,372,5,True,20883,2927507,1781.35325,0.0134
2020-11-04,BA,Santa Brígida,city,242,3,True,14063,2927606,1720.8277,0.0124
2020-11-04,BA,Santa Cruz Cabrália,city,935,11,True,27922,2927705,3348.614,0.0118
2020-11-04,BA,Santa Cruz da Vitória,city,212,5,True,6278,2927804,3376.87162,0.0236
2020-11-04,BA,Santa Inês,city,60,1,True,10606,2927903,565.71752,0.0167
2020-11-04,BA,Santaluz,city,661,12,True,37531,2928000,1761.21073,0.0182
2020-11-04,BA,Santa Luzia,city,437,5,True,12449,2928059,3510.32211,0.0114
2020-11-04,BA,Santa Maria da Vitória,city,524,8,True,39775,2928109,1317.41043,0.0153
2020-11-04,BA,Santana,city,90,4,True,26705,2928208,337.01554,0.0444
2020-11-04,BA,Santanópolis,city,241,2,True,8966,2928307,2687.93219,0.0083
2020-11-04,BA,Santa Rita de Cássia,city,687,9,True,28481,2928406,2412.13441,0.0131
2020-11-04,BA,Santa Teresinha,city,129,3,True,10464,2928505,1232.79817,0.0233
2020-11-04,BA,Santo Amaro,city,999,24,True,60131,2928604,1661.37267,0.024
2020-11-04,BA,Santo Antônio de Jesus,city,2692,45,True,102380,2928703,2629.41981,0.0167
2020-11-04,BA,Santo Estêvão,city,721,10,True,53269,2928802,1353.50767,0.0139
2020-11-04,BA,São Desidério,city,804,8,True,34266,2928901,2346.34915,0.01
2020-11-04,BA,São Domingos,city,207,2,True,9072,2928950,2281.74603,0.0097
2020-11-04,BA,São Felipe,city,343,3,True,21080,2929107,1627.13472,0.0087
2020-11-04,BA,São Félix,city,431,4,True,14762,2929008,2919.65858,0.0093
2020-11-04,BA,São Félix do Coribe,city,303,6,True,15468,2929057,1958.88285,0.0198
2020-11-04,BA,São Francisco do Conde,city,1140,21,True,40245,2929206,2832.65002,0.0184
2020-11-04,BA,São Gabriel,city,225,1,True,18789,2929255,1197.50918,0.0044
2020-11-04,BA,São Gonçalo dos Campos,city,644,10,True,37942,2929305,1697.3275,0.0155
2020-11-04,BA,São José da Vitória,city,336,5,True,5608,2929354,5991.4408,0.0149
2020-11-04,BA,São José do Jacuípe,city,104,1,True,10505,2929370,990.00476,0.0096
2020-11-04,BA,São Miguel das Matas,city,99,1,True,11704,2929404,845.86466,0.0101
2020-11-04,BA,São Sebastião do Passé,city,1152,17,True,44430,2929503,2592.84267,0.0148
2020-11-04,BA,Sapeaçu,city,315,4,True,17409,2929602,1809.40893,0.0127
2020-11-04,BA,Sátiro Dias,city,109,0,True,17302,2929701,629.98497,0.0
2020-11-04,BA,Saubara,city,86,6,True,12105,2929750,710.45023,0.0698
2020-11-04,BA,Saúde,city,80,0,True,12943,2929800,618.09472,0.0
2020-11-04,BA,Seabra,city,513,5,True,44234,2929909,1159.74138,0.0097
2020-11-04,BA,Sebastião Laranjeiras,city,24,2,True,11512,2930006,208.47811,0.0833
2020-11-04,BA,Senhor do Bonfim,city,946,14,True,79424,2930105,1191.07575,0.0148
2020-11-04,BA,Sento Sé,city,392,6,True,40989,2930204,956.35414,0.0153
2020-11-04,BA,Serra do Ramalho,city,74,4,True,31416,2930154,235.54876,0.0541
2020-11-04,BA,Serra Dourada,city,13,1,True,17321,2930303,75.0534,0.0769
2020-11-04,BA,Serra Preta,city,243,10,True,14699,2930402,1653.17369,0.0412
2020-11-04,BA,Serrinha,city,1550,15,True,81286,2930501,1906.84743,0.0097
2020-11-04,BA,Serrolândia,city,240,2,True,13446,2930600,1784.91745,0.0083
2020-11-04,BA,Simões Filho,city,2339,88,True,135783,2930709,1722.6015,0.0376
2020-11-04,BA,Sítio do Mato,city,53,0,True,13059,2930758,405.85037,0.0
2020-11-04,BA,Sítio do Quinto,city,155,2,True,9701,2930766,1597.77343,0.0129
2020-11-04,BA,Sobradinho,city,473,13,True,23233,2930774,2035.89722,0.0275
2020-11-04,BA,Souto Soares,city,184,5,True,17050,2930808,1079.17889,0.0272
2020-11-04,BA,Tabocas do Brejo Velho,city,12,0,True,12516,2930907,95.87728,0.0
2020-11-04,BA,Tanhaçu,city,66,1,True,20393,2931004,323.64046,0.0152
2020-11-04,BA,Tanque Novo,city,10,1,True,17443,2931053,57.32959,0.1
2020-11-04,BA,Tanquinho,city,363,6,True,7928,2931103,4578.70838,0.0165
2020-11-04,BA,Taperoá,city,548,11,True,21253,2931202,2578.45951,0.0201
2020-11-04,BA,Tapiramutá,city,121,0,True,16974,2931301,712.85495,0.0
2020-11-04,BA,Teixeira de Freitas,city,6107,95,True,162438,2931350,3759.58827,0.0156
2020-11-04,BA,Teodoro Sampaio,city,57,2,True,7359,2931400,774.56176,0.0351
2020-11-04,BA,Teofilândia,city,364,2,True,22555,2931509,1613.83285,0.0055
2020-11-04,BA,Teolândia,city,428,1,True,15022,2931608,2849.15457,0.0023
2020-11-04,BA,Terra Nova,city,199,8,True,13025,2931707,1527.83109,0.0402
2020-11-04,BA,Tremedal,city,119,3,True,16189,2931806,735.06702,0.0252
2020-11-04,BA,Tucano,city,905,10,True,50798,2931905,1781.5662,0.011
2020-11-04,BA,Uauá,city,501,12,True,24113,2932002,2077.71741,0.024
2020-11-04,BA,Ubaíra,city,173,6,True,19877,2932101,870.35267,0.0347
2020-11-04,BA,Ubaitaba,city,432,19,True,18847,2932200,2292.14199,0.044
2020-11-04,BA,Ubatã,city,1156,22,True,27263,2932309,4240.179,0.019
2020-11-04,BA,Uibaí,city,67,1,True,13891,2932408,482.32669,0.0149
2020-11-04,BA,Umburanas,city,252,1,True,19402,2932457,1298.83517,0.004
2020-11-04,BA,Una,city,364,10,True,18544,2932507,1962.89905,0.0275
2020-11-04,BA,Urandi,city,215,4,True,16665,2932606,1290.12901,0.0186
2020-11-04,BA,Uruçuca,city,671,28,True,20413,2932705,3287.12095,0.0417
2020-11-04,BA,Utinga,city,113,2,True,19256,2932804,586.83008,0.0177
2020-11-04,BA,Valença,city,2002,68,True,97233,2932903,2058.97175,0.034
2020-11-04,BA,Valente,city,710,7,True,28800,2933000,2465.27778,0.0099
2020-11-04,BA,Várzea da Roça,city,308,2,True,14121,2933059,2181.14864,0.0065
2020-11-04,BA,Várzea do Poço,city,61,0,True,9210,2933109,662.32356,0.0
2020-11-04,BA,Várzea Nova,city,143,2,True,12625,2933158,1132.67327,0.014
2020-11-04,BA,Varzedo,city,85,2,True,8785,2933174,967.55834,0.0235
2020-11-04,BA,Vera Cruz,city,411,20,True,43716,2933208,940.15921,0.0487
2020-11-04,BA,Vereda,city,208,7,True,6153,2933257,3380.46481,0.0337
2020-11-04,BA,Vitória da Conquista,city,10360,192,True,341128,2933307,3036.98319,0.0185
2020-11-04,BA,Wagner,city,33,1,True,9344,2933406,353.16781,0.0303
2020-11-04,BA,Wanderley,city,80,1,True,12180,2933455,656.81445,0.0125
2020-11-04,BA,Wenceslau Guimarães,city,836,11,True,20978,2933505,3985.12728,0.0132
2020-11-04,BA,Xique-Xique,city,434,3,True,46523,2933604,932.87191,0.0069
2020-11-04,CE,Abaiara,city,98,3,True,11853,2300101,826.7949,0.0306
2020-11-04,CE,Acarape,city,1925,15,True,15036,2300150,12802.60708,0.0078
2020-11-04,CE,Acaraú,city,2694,57,True,63104,2300200,4269.143,0.0212
2020-11-04,CE,Acopiara,city,1274,50,True,54481,2300309,2338.42991,0.0392
2020-11-04,CE,Aiuaba,city,61,1,True,17493,2300408,348.71091,0.0164
2020-11-04,CE,Alcântaras,city,550,4,True,11781,2300507,4668.53408,0.0073
2020-11-04,CE,Altaneira,city,101,2,True,7650,2300606,1320.26144,0.0198
2020-11-04,CE,Alto Santo,city,467,12,True,17196,2300705,2715.74785,0.0257
